mjd		ev_x	evf_x		blad_wzg_x[%]		ev_y	evf_y		blad_wzg_y[%]		ev_z	evf_z		blad_wzg_z[%]
59023.0	124700.736	125149.127	0.360	140360.293	139895.587	0.331	181364.743	181166.896	0.109
59023.1	183137.416	183172.070	0.019	40063.790	39570.469	1.231	181396.892	181363.740	0.018
59023.2	171284.118	171317.865	0.020	-75376.758	-75947.473	0.757	181379.668	181363.740	0.009
59023.3	93738.267	93679.204	0.063	-161662.094	-162302.298	0.396	181444.477	181363.740	0.044
59023.4	-19771.054	-19931.392	0.811	-185754.333	-186334.562	0.312	181444.151	181363.740	0.044
59023.5	-125676.643	-125888.521	0.169	-138351.181	-138816.101	0.336	181477.128	181363.740	0.062
59023.6	-183274.996	-183505.638	0.126	-37697.842	-37993.557	0.784	181494.185	181363.740	0.072
59023.7	-170569.472	-170658.310	0.052	77613.645	77418.156	0.252	181495.071	181363.740	0.072
59023.8	-92394.017	-92279.790	0.124	163212.936	163102.022	0.068	181528.599	181363.740	0.091
59023.9	21217.845	21533.303	1.487	186390.820	186156.242	0.126	181528.962	181363.740	0.091
59024.0	126604.430	127077.811	0.374	138193.711	137728.209	0.337	181561.553	181363.740	0.109
59024.1	183370.530	183454.348	0.046	37211.015	36684.400	1.415	181577.300	181576.940	0.000
59024.2	169811.689	169845.543	0.020	-77877.271	-78445.742	0.730	181625.607	181576.940	0.027
59024.3	91053.132	91017.642	0.039	-162871.356	-163453.455	0.357	181641.265	181576.940	0.035
59024.4	-22622.886	-22760.181	0.607	-185128.618	-185696.573	0.307	181640.944	181576.940	0.035
59024.5	-127578.165	-127798.307	0.173	-136166.603	-136633.948	0.343	181690.314	181576.940	0.062
59024.6	-183526.126	-183763.082	0.129	-34811.894	-35105.167	0.842	181690.995	181576.940	0.063
59024.7	-169063.971	-169164.555	0.059	80065.929	79903.668	0.203	181675.496	181576.940	0.054
59024.8	-89720.720	-89608.425	0.125	164343.112	164230.244	0.069	181741.792	181576.940	0.091
59024.9	23992.251	24356.500	1.518	185695.010	185493.946	0.108	181742.136	181576.940	0.091
59025.0	128470.169	128968.758	0.388	135994.973	135529.711	0.342	181774.712	181576.940	0.109
59025.1	183606.515	183709.207	0.056	34315.574	33769.989	1.590	181790.444	181757.330	0.018
59025.2	168292.202	168334.369	0.025	-80352.609	-80950.757	0.744	181805.973	181757.330	0.027
59025.3	88392.900	88320.712	0.082	-163910.598	-164587.171	0.413	181838.014	181757.330	0.044
59025.4	-25408.113	-25607.272	0.784	-184417.926	-185023.654	0.328	181837.703	181757.330	0.044
59025.5	-129473.881	-129702.303	0.176	-133945.214	-134412.788	0.349	181870.695	181757.330	0.062
59025.6	-183776.014	-183992.865	0.118	-31878.473	-32188.672	0.973	181887.770	181757.330	0.072
59025.7	-167522.552	-167631.892	0.065	82523.816	82395.593	0.155	181888.655	181757.330	0.072
59025.8	-87038.761	-86901.844	0.157	165395.562	165340.723	0.033	181922.178	181757.330	0.091
59025.9	26840.231	27197.698	1.332	184998.596	184796.564	0.109	181955.274	181757.330	0.109
59026.0	130395.134	130853.579	0.352	133755.411	133292.257	0.346	181955.073	181757.330	0.109
59026.1	183841.901	183864.265	0.012	31374.286	30895.343	1.527	181970.795	181986.845	0.009
59026.2	166739.502	166765.984	0.016	-82832.143	-83364.841	0.643	182002.698	181986.845	0.009
59026.3	85680.385	85631.129	0.057	-164995.057	-165613.707	0.375	182018.357	181986.845	0.017
59026.4	-28237.027	-28385.278	0.525	-183691.555	-184268.462	0.314	182050.816	181986.845	0.035
59026.5	-131297.708	-131502.003	0.156	-131693.484	-132165.855	0.359	182067.436	181986.845	0.044
59026.6	-183876.314	-184123.192	0.134	-29027.892	-29312.798	0.981	182084.521	181986.845	0.054
59026.7	-165933.300	-166042.801	0.066	84921.940	84796.098	0.148	182101.796	181986.845	0.063
59026.8	-84324.748	-84203.531	0.144	166430.600	166344.087	0.052	182151.692	181986.845	0.091
59026.9	29616.164	29969.106	1.192	184223.981	184017.507	0.112	182135.627	181986.845	0.082
59027.0	132149.718	132633.887	0.366	131491.733	131029.928	0.351	182168.171	181986.845	0.100
59027.1	183949.955	183968.198	0.010	28492.256	28017.676	1.666	182200.266	182167.183	0.018
59027.2	165136.261	165154.510	0.011	-85251.930	-85751.244	0.586	182199.401	182167.183	0.018
59027.3	82936.043	82923.038	0.016	-166061.550	-166592.490	0.320	182215.063	182167.183	0.026
59027.4	-31023.366	-31150.103	0.409	-182900.675	-183463.781	0.308	182263.913	182167.183	0.053
59027.5	-133081.892	-133261.896	0.135	-129412.564	-129886.700	0.366	182247.778	182167.183	0.044
59027.6	-184023.777	-184202.371	0.097	-26088.076	-26434.344	1.327	182281.255	182167.183	0.063
59027.7	-164314.817	-164410.861	0.058	87356.160	87168.553	0.215	182298.532	182167.183	0.072
59027.8	-81581.983	-81487.122	0.116	167448.796	167299.542	0.089	182315.655	182167.183	0.081
59027.9	32436.479	32726.908	0.895	183430.587	183189.076	0.132	182332.345	182167.183	0.091
